mode,frame_type,posterior_var_mode,noise_rate,beta,anchor_scale,seed,checkpoint,best_epoch,total_epochs,hit_epoch_cap,d_hat,kl_var,kl_total,consistency_check,trained_risk,trained_risk_mc,trained_objective,trained_objective_mc,delta_noise,comparator_risk,comparator_objective,L_hat_minus_L_comp,opt_fail,excess_d,beta_excess_d,noisy_label_acc,clean_class_acc,noisy_label_acc_mc,min_center_distance,mean_center_distance,mean_center_anchor_err,min_sigma_u,raw_ortho_dev,eta_dev,fail
population,trainable,paper,0,0.03,6.0,4,final,93,2093,0,0.008509,0.005354,0.013862,0.00e+00,-0.000000,0.000176,0.000416,0.000592,0.000000,0.000284,0.000284,0.000308,0,0.008509,0.000255,1.000000,1.000000,1.000000,8.468337,8.546833,3.837605,0.199721,2.008763,0.000000,
population,trainable,paper,0,0.01,6.0,4,best,1186,3186,0,0.000011,0.000598,0.000609,0.00e+00,-0.000000,0.000168,0.000006,0.000174,0.000000,0.000284,0.000284,-0.000110,0,0.000011,0.000000,1.000000,1.000000,1.000000,8.484967,8.488457,3.668869,0.199575,1.777831,0.000000,
population,trainable,paper,0,0.01,6.0,4,final,1186,3186,0,0.004288,0.006880,0.011168,0.00e+00,-0.000000,0.000058,0.000112,0.000169,0.000000,0.000284,0.000284,-0.000115,0,0.004288,0.000043,1.000000,1.000000,1.000000,8.482633,8.548604,3.592575,0.210963,1.807565,0.000000,
population,trainable,paper,0,0.003,6.0,4,best,185,2185,0,0.000005,0.000003,0.000008,0.00e+00,-0.000000,0.000121,0.000000,0.000121,0.000000,0.000284,0.000284,-0.000163,0,0.000005,0.000000,1.000000,1.000000,1.000000,8.483390,8.485775,3.667651,0.201979,1.783771,0.000000,
population,trainable,paper,0,0.003,6.0,4,final,185,2185,0,0.115739,0.021928,0.137666,0.00e+00,-0.000000,0.000010,0.000413,0.000423,0.000000,0.000284,0.000284,0.000139,0,0.115739,0.000347,1.000000,1.000000,1.000000,8.435201,8.721392,3.516783,0.250146,1.747405,0.000000,
population,trainable,paper,0,0.001,6.0,4,best,2,2002,0,0.000206,0.000005,0.000211,0.00e+00,-0.000000,0.000381,0.000000,0.000381,0.000000,0.000284,0.000284,0.000097,0,0.000206,0.000000,1.000000,1.000000,1.000000,8.472934,8.485158,3.670303,0.201902,1.785658,0.000000,
population,trainable,paper,0,0.001,6.0,4,final,2,2002,0,0.058426,0.021099,0.079525,0.00e+00,-0.000000,0.000059,0.000080,0.000138,0.000000,0.000284,0.000284,-0.000146,0,0.058426,0.000058,1.000000,1.000000,1.000000,8.499630,8.742995,3.703843,0.231671,1.842282,0.000000,
sampled,fixed,paper,0.2,0.003,6.0,4,best,56,156,0,14.577409,19.053452,33.630860,0.00e+00,0.955729,1.004331,1.056622,1.105223,6.400000,5.597655,5.616855,-4.511632,0,8.177409,0.024532,0.803000,1.000000,0.803000,nan,nan,nan,1.000000,0.000000,0.027021,
sampled,fixed,paper,0.2,0.003,6.0,4,final,56,156,0,13.878174,25.027456,38.905630,0.00e+00,0.943543,0.958710,1.060260,1.075427,6.400000,5.597655,5.616855,-4.541429,0,7.478174,0.022435,0.803000,1.000000,0.803000,nan,nan,nan,1.000000,0.000000,0.027021,
sampled,fixed,paper,0.2,0.01,6.0,1,best,50,150,0,13.775077,16.460152,30.235229,0.00e+00,1.057241,1.135293,1.359593,1.437645,6.400000,5.597655,5.661655,-4.224010,0,7.375077,0.073751,0.784000,1.000000,0.784000,nan,nan,nan,1.000000,0.000000,0.034375,
sampled,fixed,paper,0.2,0.01,6.0,1,final,50,150,0,13.776842,18.905806,32.682648,0.00e+00,1.024979,1.071307,1.351805,1.398133,6.400000,5.597655,5.661655,-4.263522,0,7.376842,0.073768,0.784000,1.000000,0.784000,nan,nan,nan,1.000000,0.000000,0.034375,
sampled,fixed,paper,0.2,0.003,6.0,0,best,125,225,0,13.817994,24.715714,38.533708,0.00e+00,0.930667,0.947506,1.046268,1.063107,6.400000,5.597655,5.616855,-4.553749,0,7.417994,0.022254,0.805000,1.000000,0.805000,nan,nan,nan,1.000000,0.000000,0.016024,
sampled,fixed,paper,0.2,0.003,6.0,0,final,125,225,0,13.818992,25.161621,38.980613,0.00e+00,0.928146,0.942909,1.045087,1.059851,6.400000,5.597655,5.616855,-4.557005,0,7.418992,0.022257,0.805000,1.000000,0.805000,nan,nan,nan,1.000000,0.000000,0.016024,
population,trainable,paper,0.4,10,6.0,4,best,1708,3708,0,11.217894,0.002152,11.220045,0.00e+00,7.530126,7.804414,119.730579,120.004867,11.200000,8.191259,120.191259,-0.186392,0,0.017894,0.178936,0.600000,1.000000,0.600000,4.398851,4.437401,1.874095,0.387848,1.524938,0.000000,
population,trainable,paper,0.4,10,6.0,4,final,1708,3708,0,11.221910,0.001626,11.223536,0.00e+00,7.480461,7.765302,119.715817,120.000658,11.200000,8.191259,120.191259,-0.190601,0,0.021910,0.219095,0.600000,1.000000,0.600000,4.373351,4.408159,1.918723,0.436236,1.575083,0.000000,
population,trainable,paper,0.4,3,6.0,4,best,1,2001,0,11.219377,0.002216,11.221593,0.00e+00,7.517918,7.772586,41.182695,41.437363,11.200000,8.191259,41.791259,-0.353896,0,0.019377,0.058130,0.600000,1.000000,0.600000,4.389980,4.430375,1.875287,0.384570,1.531311,0.000000,
population,trainable,paper,0.4,3,6.0,4,final,1,2001,0,11.372067,0.026164,11.398232,0.00e+00,6.533112,6.960324,40.727807,41.155019,11.200000,8.191259,41.791259,-0.636240,0,0.172067,0.516202,0.600000,1.000000,0.600000,3.798153,3.851223,1.824637,0.385524,1.456846,0.000000,
population,trainable,paper,0.4,1,6.0,4,best,1,2001,0,11.221481,0.002169,11.223650,0.00e+00,7.497219,7.787401,18.720869,19.011051,11.200000,8.191259,19.391259,-0.380209,0,0.021481,0.021481,0.600000,1.000000,0.600000,4.377499,4.418265,1.876110,0.383865,1.534450,0.000000,
population,trainable,paper,0.4,1,6.0,4,final,1,2001,0,11.973008,0.337563,12.310571,0.00e+00,4.870173,5.519566,17.180743,17.830137,11.200000,8.191259,19.391259,-1.561122,0,0.773008,0.773008,0.600000,1.000000,0.600000,2.770488,2.874014,1.942193,0.540799,1.463731,0.000000,
population,trainable,paper,0.4,0.3,6.0,4,best,1,2001,0,11.223562,0.002452,11.226014,0.00e+00,7.478858,7.791378,10.846662,11.159182,11.200000,8.191259,11.551259,-0.392077,0,0.023562,0.007069,0.600000,1.000000,0.600000,4.363840,4.407578,1.877496,0.380323,1.539103,0.000000,
population,trainable,paper,0.4,0.3,6.0,4,final,1,2001,0,13.324140,3.047469,16.371609,0.00e+00,2.808980,3.439132,7.720462,8.350614,11.200000,8.191259,11.551259,-3.200645,0,2.124140,0.637242,0.600000,1.000000,0.600000,1.561935,1.659747,2.479470,0.537409,1.472326,0.000000,
population,trainable,paper,0.4,0.1,6.0,4,best,1,2001,0,11.227583,0.002547,11.230130,0.00e+00,7.453029,7.755339,8.576042,8.878352,11.200000,8.191259,9.311259,-0.432908,0,0.027583,0.002758,0.600000,1.000000,0.600000,4.350076,4.392840,1.879711,0.375088,1.542030,0.000000,
population,trainable,paper,0.4,0.1,6.0,4,final,1,2001,0,14.436317,9.122222,23.558539,0.00e+00,1.742468,2.144687,4.098322,4.500541,11.200000,8.191259,9.311259,-4.810718,0,3.236317,0.323632,0.600000,1.000000,0.600000,0.898369,0.950216,2.803018,0.475526,1.423568,0.000000,
population,trainable,paper,0.4,0.03,6.0,4,best,1,2001,0,11.231291,0.002697,11.233988,0.00e+00,7.427583,7.736238,7.764603,8.073258,11.200000,8.191259,8.527259,-0.454002,0,0.031291,0.000939,0.600000,1.000000,0.600000,4.336336,4.378132,1.880743,0.372209,1.542629,0.000000,
population,trainable,paper,0.4,0.03,6.0,4,final,1,2001,0,14.879488,15.621927,30.501415,0.00e+00,1.574113,1.727897,2.489156,2.642939,11.200000,8.191259,8.527259,-5.884320,0,3.679488,0.110385,0.600000,1.000000,0.600000,0.663605,0.732058,2.952580,0.432435,1.588441,0.000000,
population,trainable,paper,0.4,0.01,6.0,4,best,1,2001,0,11.236972,0.002752,11.239724,0.00e+00,7.401999,7.729801,7.514397,7.842199,11.200000,8.191259,8.303259,-0.461061,0,0.036972,0.000370,0.600000,1.000000,0.600000,4.321407,4.363909,1.881633,0.369023,1.545992,0.000000,
population,trainable,paper,0.4,0.01,6.0,4,final,1,2001,0,15.332934,19.816708,35.149642,0.00e+00,1.560927,1.632379,1.912423,1.983875,11.200000,8.191259,8.303259,-6.319384,0,4.132934,0.041329,0.600000,1.000000,0.600000,0.650996,0.707209,3.216045,0.346035,1.514555,0.000000,
population,trainable,paper,0.4,0.003,6.0,4,best,1,2001,0,11.238191,0.002928,11.241118,0.00e+00,7.383372,7.692574,7.417095,7.726297,11.200000,8.191259,8.224859,-0.498562,0,0.038191,0.000115,0.600000,1.000000,0.600000,4.306250,4.352801,1.882549,0.371486,1.548914,0.000000,
population,trainable,paper,0.4,0.003,6.0,4,final,1,2001,0,16.350199,22.305828,38.656027,0.00e+00,1.556502,1.601719,1.672470,1.717687,11.200000,8.191259,8.224859,-6.507172,0,5.150199,0.015451,0.600000,1.000000,0.600000,0.612815,0.665588,3.486795,0.478512,1.570465,0.000000,
population,trainable,paper,0.4,0.001,6.0,4,best,1,2001,0,11.242760,0.002982,11.245742,0.00e+00,7.357928,7.645622,7.369174,7.656868,11.200000,8.191259,8.202459,-0.545592,0,0.042760,0.000043,0.600000,1.000000,0.600000,4.291343,4.338175,1.882868,0.368493,1.548304,0.000000,
population,trainable,paper,0.4,0.001,6.0,4,final,1,2001,0,16.775974,23.156101,39.932076,0.00e+00,1.556075,1.594022,1.596007,1.633954,11.200000,8.191259,8.202459,-6.568505,0,5.575974,0.005576,0.600000,1.000000,0.600000,0.624068,0.689302,3.676327,0.420102,1.533406,0.000000,
sampled,fixed,paper,0.2,0.1,6.0,0,best,11,111,0,14.316636,2.879898,17.196534,0.00e+00,1.116165,3.214218,2.835819,4.933871,6.400000,5.597655,6.237655,-1.303784,0,7.916636,0.791664,0.805000,1.000000,0.805000,nan,nan,nan,1.000000,0.000000,0.016024,
sampled,fixed,paper,0.2,0.1,6.0,0,final,11,111,0,11.986244,5.341685,17.327929,0.00e+00,1.358628,1.570848,3.091421,3.303641,6.400000,5.597655,6.237655,-2.934014,0,5.586244,0.558624,0.805000,1.000000,0.805000,nan,nan,nan,1.000000,0.000000,0.016024,
population,trainable,paper,0.4,10,6.0,1,best,1760,3760,0,11.218508,0.001930,11.220437,0.00e+00,7.522774,7.800665,119.727147,120.005039,11.200000,8.191259,120.191259,-0.186221,0,0.018508,0.185078,0.600000,1.000000,0.600000,4.412082,4.433012,2.096899,0.322875,1.447341,0.000000,
population,trainable,paper,0.4,10,6.0,1,final,1760,3760,0,11.220756,0.001575,11.222331,0.00e+00,7.498427,7.786215,119.721736,120.009524,11.200000,8.191259,120.191259,-0.181735,0,0.020756,0.207556,0.600000,1.000000,0.600000,4.385983,4.418872,2.097867,0.390993,1.527435,0.000000,
population,trainable,paper,0.4,3,6.0,1,best,1,2001,0,11.219710,0.002101,11.221811,0.00e+00,7.510150,7.763465,41.175584,41.428900,11.200000,8.191259,41.791259,-0.362360,0,0.019710,0.059131,0.600000,1.000000,0.600000,4.399756,4.425668,2.097194,0.324698,1.446618,0.000000,
population,trainable,paper,0.4,3,6.0,1,final,1,2001,0,11.374231,0.024664,11.398895,0.00e+00,6.535736,6.969954,40.732422,41.166640,11.200000,8.191259,41.791259,-0.624619,0,0.174231,0.522694,0.600000,1.000000,0.600000,3.799897,3.852693,1.963288,0.396038,1.344331,0.000000,
population,trainable,paper,0.4,1,6.0,1,best,1,2001,0,11.222301,0.001962,11.224263,0.00e+00,7.485923,7.769148,18.710186,18.993411,11.200000,8.191259,19.391259,-0.397849,0,0.022301,0.022301,0.600000,1.000000,0.600000,4.386011,4.411564,2.094062,0.328236,1.447974,0.000000,
population,trainable,paper,0.4,1,6.0,1,final,1,2001,0,11.954854,0.339453,12.294308,0.00e+00,4.913633,5.523359,17.207941,17.817667,11.200000,8.191259,19.391259,-1.573593,0,0.754854,0.754854,0.600000,1.000000,0.600000,2.798534,2.900218,2.068338,0.489430,1.239435,0.000000,
population,trainable,paper,0.4,0.3,6.0,1,best,1,2001,0,11.224543,0.002100,11.226643,0.00e+00,7.461211,7.748110,10.829204,11.116103,11.200000,8.191259,11.551259,-0.435157,0,0.024543,0.007363,0.600000,1.000000,0.600000,4.371132,4.397057,2.095507,0.330553,1.445321,0.000000,
population,trainable,paper,0.4,0.3,6.0,1,final,1,2001,0,13.331808,3.057721,16.389529,0.00e+00,2.811504,3.433807,7.728363,8.350666,11.200000,8.191259,11.551259,-3.200594,0,2.131808,0.639542,0.600000,1.000000,0.600000,1.554059,1.660762,2.569580,0.445252,1.343062,0.000000,
population,trainable,paper,0.4,0.1,6.0,1,best,1,2001,0,11.226112,0.002062,11.228174,0.00e+00,7.436846,7.706070,8.559664,8.828888,11.200000,8.191259,9.311259,-0.482372,0,0.026112,0.002611,0.600000,1.000000,0.600000,4.356109,4.382617,2.092611,0.324339,1.447458,0.000000,
population,trainable,paper,0.4,0.1,6.0,1,final,1,2001,0,14.402084,9.052751,23.454835,0.00e+00,1.759557,2.155903,4.105041,4.501387,11.200000,8.191259,9.311259,-4.809873,0,3.202084,0.320208,0.600000,1.000000,0.600000,0.892365,0.959852,2.879800,0.436066,1.274017,0.000000,
population,trainable,paper,0.4,0.03,6.0,1,best,1,2001,0,11.228539,0.002201,11.230741,0.00e+00,7.418256,7.724079,7.755179,8.061001,11.200000,8.191259,8.527259,-0.466259,0,0.028539,0.000856,0.600000,1.000000,0.600000,4.341665,4.371751,2.096733,0.326410,1.449751,0.000000,
population,trainable,paper,0.4,0.03,6.0,1,final,1,2001,0,14.860097,15.594188,30.454285,0.00e+00,1.578216,1.731429,2.491845,2.645058,11.200000,8.191259,8.527259,-5.882202,0,3.660097,0.109803,0.600000,1.000000,0.600000,0.684790,0.730947,3.075982,0.419391,1.359099,0.000000,
population,trainable,paper,0.4,0.01,6.0,1,best,1,2001,0,11.231379,0.002396,11.233775,0.00e+00,7.399210,7.708246,7.511548,7.820584,11.200000,8.191259,8.303259,-0.482676,0,0.031379,0.000314,0.600000,1.000000,0.600000,4.337091,4.360669,2.097477,0.325223,1.450990,0.000000,
population,trainable,paper,0.4,0.01,6.0,1,final,1,2001,0,15.517275,19.657831,35.175106,0.00e+00,1.559905,1.634244,1.911656,1.985995,11.200000,8.191259,8.303259,-6.317265,0,4.317275,0.043173,0.600000,1.000000,0.600000,0.639273,0.675878,3.289511,0.480665,1.334688,0.000000,
population,trainable,paper,0.4,0.003,6.0,1,best,1,2001,0,11.233706,0.002440,11.236145,0.00e+00,7.384014,7.663540,7.417723,7.697249,11.200000,8.191259,8.224859,-0.527611,0,0.033706,0.000101,0.600000,1.000000,0.600000,4.322025,4.351882,2.100964,0.323191,1.449263,0.000000,
population,trainable,paper,0.4,0.003,6.0,1,final,1,2001,0,16.344507,21.759539,38.104046,0.00e+00,1.560806,1.609354,1.675118,1.723666,11.200000,8.191259,8.224859,-6.501193,0,5.144507,0.015434,0.600000,1.000000,0.600000,0.630061,0.669123,3.609945,0.424110,1.387945,0.000000,
population,trainable,paper,0.4,0.001,6.0,1,best,1,2001,0,11.234308,0.002707,11.237015,0.00e+00,7.368189,7.681993,7.379426,7.693230,11.200000,8.191259,8.202459,-0.509230,0,0.034308,0.000034,0.600000,1.000000,0.600000,4.309622,4.342663,2.097851,0.315182,1.454713,0.000000,
population,trainable,paper,0.4,0.001,6.0,1,final,1,2001,0,16.675785,22.843706,39.519491,0.00e+00,1.557248,1.598446,1.596768,1.637965,11.200000,8.191259,8.202459,-6.564494,0,5.475785,0.005476,0.600000,1.000000,0.600000,0.622419,0.654568,3.803549,0.369837,1.405210,0.000000,
sampled,fixed,paper,0.2,0.001,6.0,3,best,186,286,0,13.837533,29.861280,43.698813,0.00e+00,0.940843,0.946859,0.984542,0.990558,6.400000,5.597655,5.604055,-4.613498,0,7.437533,0.007438,0.801000,1.000000,0.801000,nan,nan,nan,1.000000,0.000000,0.020463,
sampled,fixed,paper,0.2,0.001,6.0,3,final,186,286,0,13.821945,30.606272,44.428217,0.00e+00,0.939892,0.944871,0.984320,0.989299,6.400000,5.597655,5.604055,-4.614756,0,7.421945,0.007422,0.801000,1.000000,0.801000,nan,nan,nan,1.000000,0.000000,0.020463,
sampled,fixed,paper,0.2,0.003,6.0,2,best,85,185,0,14.442243,22.965908,37.408151,0.00e+00,0.937217,0.960853,1.049442,1.073077,6.400000,5.597655,5.616855,-4.543778,0,8.042243,0.024127,0.807000,1.000000,0.807000,nan,nan,nan,1.000000,0.000000,0.024074,
sampled,fixed,paper,0.2,0.003,6.0,2,final,85,185,0,13.823883,25.049381,38.873264,0.00e+00,0.934972,0.949782,1.051591,1.066401,6.400000,5.597655,5.616855,-4.550454,0,7.423883,0.022272,0.807000,1.000000,0.807000,nan,nan,nan,1.000000,0.000000,0.024074,
sampled,fixed,paper,0.2,0.03,6.0,0,best,11,111,0,14.728494,3.095222,17.823716,0.00e+00,1.120193,3.136728,1.654905,3.671439,6.400000,5.597655,5.789655,-2.118216,0,8.328494,0.249855,0.805000,1.000000,0.805000,nan,nan,nan,1.000000,0.000000,0.016024,
sampled,fixed,paper,0.2,0.03,6.0,0,final,11,111,0,13.367229,12.963831,26.331059,0.00e+00,0.969644,1.087886,1.759575,1.877818,6.400000,5.597655,5.789655,-3.911838,0,6.967229,0.209017,0.805000,1.000000,0.805000,nan,nan,nan,1.000000,0.000000,0.016024,
sampled,fixed,paper,0.2,0.03,6.0,2,best,9,109,0,16.263248,1.501613,17.764862,0.00e+00,1.166891,4.180543,1.699837,4.713489,6.400000,5.597655,5.789655,-1.076167,0,9.863248,0.295897,0.807000,1.000000,0.758000,nan,nan,nan,1.000000,0.000000,0.024074,
sampled,fixed,paper,0.2,0.03,6.0,2,final,9,109,0,13.307221,12.623628,25.930849,0.00e+00,0.981401,1.099285,1.759326,1.877210,6.400000,5.597655,5.789655,-3.912445,0,6.907221,0.207217,0.807000,1.000000,0.807000,nan,nan,nan,1.000000,0.000000,0.024074,
sampled,fixed,paper,0.2,0.03,6.0,1,best,11,111,0,14.668385,2.712859,17.381243,0.00e+00,1.189209,3.333928,1.710647,3.855366,6.400000,5.597655,5.789655,-1.934290,0,8.268385,0.248052,0.784000,1.000000,0.784000,nan,nan,nan,1.000000,0.000000,0.034375,
sampled,fixed,paper,0.2,0.03,6.0,1,final,11,111,0,13.458973,12.793774,26.252747,0.00e+00,1.087534,1.207105,1.875117,1.994687,6.400000,5.597655,5.789655,-3.794968,0,7.058973,0.211769,0.784000,1.000000,0.784000,nan,nan,nan,1.000000,0.000000,0.034375,
sampled,fixed,paper,0.2,0.1,6.0,1,best,10,110,0,14.586638,1.948626,16.535265,0.00e+00,1.198306,3.917220,2.851832,5.570746,6.400000,5.597655,6.237655,-0.666909,0,8.186638,0.818664,0.784000,1.000000,0.784000,nan,nan,nan,1.000000,0.000000,0.034375,
sampled,fixed,paper,0.2,0.1,6.0,1,final,10,110,0,12.141842,5.241002,17.382844,0.00e+00,1.532980,1.745903,3.271265,3.484187,6.400000,5.597655,6.237655,-2.753468,0,5.741842,0.574184,0.784000,1.000000,0.784000,nan,nan,nan,1.000000,0.000000,0.034375,
sampled,fixed,paper,0.2,0.03,6.0,3,best,10,110,0,14.457951,2.236391,16.694341,0.00e+00,1.144213,3.567660,1.645044,4.068491,6.400000,5.597655,5.789655,-1.721165,0,8.057951,0.241739,0.801000,1.000000,0.801000,nan,nan,nan,1.000000,0.000000,0.020463,
sampled,fixed,paper,0.2,0.03,6.0,3,final,10,110,0,13.313954,12.566183,25.880137,0.00e+00,1.005010,1.122757,1.781414,1.899161,6.400000,5.597655,5.789655,-3.890494,0,6.913954,0.207419,0.801000,1.000000,0.801000,nan,nan,nan,1.000000,0.000000,0.020463,
sampled,fixed,paper,0.2,0.03,6.0,4,best,12,112,0,14.960737,3.931159,18.891896,0.00e+00,1.126415,2.777207,1.693172,3.343964,6.400000,5.597655,5.789655,-2.445691,0,8.560737,0.256822,0.803000,1.000000,0.803000,nan,nan,nan,1.000000,0.000000,0.027021,
sampled,fixed,paper,0.2,0.03,6.0,4,final,12,112,0,13.351559,12.828884,26.180443,0.00e+00,0.994525,1.111531,1.779939,1.896944,6.400000,5.597655,5.789655,-3.892711,0,6.951559,0.208547,0.803000,1.000000,0.803000,nan,nan,nan,1.000000,0.000000,0.027021,
sampled,fixed,paper,0.2,0.01,6.0,4,best,48,148,0,13.833943,15.989576,29.823520,0.00e+00,0.969626,1.050878,1.267861,1.349113,6.400000,5.597655,5.661655,-4.312542,0,7.433943,0.074339,0.803000,1.000000,0.803000,nan,nan,nan,1.000000,0.000000,0.027021,
sampled,fixed,paper,0.2,0.01,6.0,4,final,48,148,0,13.696979,18.839977,32.536956,0.00e+00,0.949281,0.995693,1.274650,1.321063,6.400000,5.597655,5.661655,-4.340592,0,7.296979,0.072970,0.803000,1.000000,0.803000,nan,nan,nan,1.000000,0.000000,0.027021,
sampled,fixed,paper,0.1,3,6.0,4,best,341,441,0,3.597992,0.000113,3.598105,0.00e+00,3.229499,3.232616,14.023816,14.026933,3.400000,3.187217,13.387217,0.639715,0,0.197992,0.593977,0.894500,1.000000,0.894500,nan,nan,nan,1.000000,0.000000,0.018977,
sampled,fixed,paper,0.1,3,6.0,4,final,341,441,0,3.597841,0.000165,3.598006,0.00e+00,3.229505,3.234307,14.023523,14.028325,3.400000,3.187217,13.387217,0.641108,0,0.197841,0.593523,0.894500,1.000000,0.894500,nan,nan,nan,1.000000,0.000000,0.018977,
population,trainable,paper,0.2,10,6.0,0,best,3439,5439,0,6.407126,0.000341,6.407467,0.00e+00,5.453057,5.456076,69.527731,69.530749,6.400000,5.597655,69.597655,-0.066907,0,0.007126,0.071259,0.800000,1.000000,0.800000,6.410685,6.426591,3.452783,0.076172,1.469146,0.000000,
population,trainable,paper,0.2,10,6.0,0,final,3439,5439,0,6.407741,0.000079,6.407819,0.00e+00,5.445051,5.455076,69.523244,69.533270,6.400000,5.597655,69.597655,-0.064386,0,0.007741,0.077406,0.800000,1.000000,0.800000,6.409321,6.417118,3.433447,0.098267,1.472526,0.000000,
population,trainable,paper,0.2,3,6.0,0,best,1,2001,0,6.410580,0.000348,6.410928,0.00e+00,5.437787,5.454683,24.670570,24.687466,6.400000,5.597655,24.797655,-0.110190,0,0.010580,0.031739,0.800000,1.000000,0.800000,6.390923,6.409014,3.448248,0.080464,1.466988,0.000000,
population,trainable,paper,0.2,3,6.0,0,final,1,2001,0,6.479201,0.001427,6.480628,0.00e+00,5.104361,5.148040,24.546245,24.589924,6.400000,5.597655,24.797655,-0.207732,0,0.079201,0.237603,0.800000,1.000000,0.800000,5.969897,6.016110,3.355011,0.047605,1.470465,0.000000,
population,trainable,paper,0.2,1,6.0,0,best,1,2001,0,6.415479,0.000334,6.415812,0.00e+00,5.422248,5.450707,11.838061,11.866519,6.400000,5.597655,11.997655,-0.131136,0,0.015479,0.015479,0.800000,1.000000,0.800000,6.368713,6.391460,3.443068,0.066073,1.467283,0.000000,
population,trainable,paper,0.2,1,6.0,0,final,1,2001,0,6.979208,0.021328,7.000537,0.00e+00,4.251237,4.354078,11.251774,11.354615,6.400000,5.597655,11.997655,-0.643040,0,0.579208,0.579208,0.800000,1.000000,0.800000,4.925676,5.013269,3.339535,0.073771,1.505500,0.000000,
population,trainable,paper,0.2,0.3,6.0,0,best,1,2001,0,6.422522,0.000372,6.422894,0.00e+00,5.406117,5.414982,7.332986,7.341850,6.400000,5.597655,7.517655,-0.175805,0,0.022522,0.006757,0.800000,1.000000,0.800000,6.347070,6.373935,3.443976,0.061419,1.468648,0.000000,
population,trainable,paper,0.2,0.3,6.0,0,final,1,2001,0,8.967348,0.775641,9.742989,0.00e+00,2.744944,2.952947,5.667840,5.875844,6.400000,5.597655,7.517655,-1.641811,0,2.567348,0.770204,0.800000,1.000000,0.800000,3.142567,3.243247,3.487678,0.173009,1.431483,0.000000,
population,trainable,paper,0.2,0.1,6.0,0,best,1,2001,0,6.437537,0.000466,6.438003,0.00e+00,5.388679,5.401274,6.032479,6.045074,6.400000,5.597655,6.237655,-0.192581,0,0.037537,0.003754,0.800000,1.000000,0.800000,6.325266,6.356427,3.445590,0.052856,1.468608,0.000000,
population,trainable,paper,0.2,0.1,6.0,0,final,1,2001,0,11.772392,4.875823,16.648215,0.00e+00,1.523895,1.743281,3.188717,3.408102,6.400000,5.597655,6.237655,-2.829553,0,5.372392,0.537239,0.800000,1.000000,0.800000,1.723693,1.963959,4.802072,0.450276,1.283918,0.000000,
population,trainable,paper,0.2,0.03,6.0,0,best,1,2001,0,6.452508,0.000551,6.453059,0.00e+00,5.373971,5.393890,5.567563,5.587482,6.400000,5.597655,5.789655,-0.202173,0,0.052508,0.001575,0.800000,1.000000,0.800000,6.305513,6.342616,3.444828,0.047576,1.471438,0.000000,
population,trainable,paper,0.2,0.03,6.0,0,final,1,2001,0,13.493428,10.977127,24.470555,0.00e+00,1.091539,1.235400,1.825655,1.969516,6.400000,5.597655,5.789655,-3.820139,0,7.093428,0.212803,0.800000,1.000000,0.800000,1.145787,1.835164,4.819482,0.351978,1.314975,0.000000,
population,trainable,paper,0.2,0.01,6.0,0,best,1,2001,0,6.460767,0.000595,6.461362,0.00e+00,5.357878,5.382211,5.422492,5.446825,6.400000,5.597655,5.661655,-0.214831,0,0.060767,0.000608,0.800000,1.000000,0.800000,6.283782,6.325161,3.445749,0.043161,1.471092,0.000000,
population,trainable,paper,0.2,0.01,6.0,0,final,1,2001,0,14.816350,14.631178,29.447528,0.00e+00,1.013074,1.104359,1.307549,1.398835,6.400000,5.597655,5.661655,-4.262821,0,8.416350,0.084163,0.800000,1.000000,0.800000,1.035085,1.878317,4.407856,0.299177,1.379569,0.000000,
population,trainable,paper,0.2,0.003,6.0,0,best,1,2001,0,6.474017,0.000618,6.474635,0.00e+00,5.340079,5.349948,5.359503,5.369372,6.400000,5.597655,5.616855,-0.247483,0,0.074017,0.000222,0.800000,1.000000,0.800000,6.262093,6.307737,3.445161,0.039052,1.471804,0.000000,
population,trainable,paper,0.2,0.003,6.0,0,final,1,2001,0,17.551126,16.752266,34.303392,0.00e+00,1.017349,1.081117,1.120259,1.184027,6.400000,5.597655,5.616855,-4.432828,0,11.151126,0.033453,0.800000,1.000000,0.800000,1.008275,2.053402,4.131373,0.403271,1.602250,0.000000,
population,trainable,paper,0.2,0.001,6.0,0,best,1,2001,0,6.507380,0.000649,6.508029,0.00e+00,5.319242,5.338152,5.325751,5.344660,6.400000,5.597655,5.604055,-0.259395,0,0.107380,0.000107,0.800000,1.000000,0.800000,6.239658,6.290347,3.441840,0.028403,1.471413,0.000000,
population,trainable,paper,0.2,0.001,6.0,0,final,1,2001,0,20.323219,17.057455,37.380674,0.00e+00,0.995464,1.061048,1.032844,1.098429,6.400000,5.597655,5.604055,-4.505626,0,13.923219,0.013923,0.800000,1.000000,0.800000,1.004500,1.943283,4.101600,0.464089,1.426551,0.000000,
sampled,fixed,paper,0.2,0.1,6.0,3,best,10,110,0,14.172008,2.065771,16.237778,0.00e+00,1.153691,3.647806,2.777469,5.271584,6.400000,5.597655,6.237655,-0.966072,0,7.772008,0.777201,0.801000,1.000000,0.801000,nan,nan,nan,1.000000,0.000000,0.020463,
sampled,fixed,paper,0.2,0.1,6.0,3,final,10,110,0,11.860315,5.039241,16.899557,0.00e+00,1.435645,1.640124,3.125601,3.330079,6.400000,5.597655,6.237655,-2.907576,0,5.460315,0.546032,0.801000,1.000000,0.801000,nan,nan,nan,1.000000,0.000000,0.020463,
