mode,frame_type,posterior_var_mode,noise_rate,beta,metric,mean,std,n,n_opt_fail
sampled,fixed,paper,0.1,0.01,L_hat_minus_L_comp,-1.394610,0.575092,5,0
sampled,fixed,paper,0.1,0.01,beta_excess_d,0.100707,0.006402,5,0
sampled,fixed,paper,0.1,0.01,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.1,0.01,d_hat,13.470682,0.640208,5,0
sampled,fixed,paper,0.1,0.01,excess_d,10.070682,0.640208,5,0
sampled,fixed,paper,0.1,0.01,kl_total,19.615620,3.993710,5,0
sampled,fixed,paper,0.1,0.01,noisy_label_acc,0.898000,0.006344,5,0
sampled,fixed,paper,0.1,0.01,trained_objective_mc,1.826607,0.575091,5,0
sampled,fixed,paper,0.1,0.01,trained_risk,0.660640,0.063001,5,0
sampled,fixed,paper,0.1,0.01,trained_risk_mc,1.630451,0.614796,5,0
sampled,fixed,paper,0.1,0.03,L_hat_minus_L_comp,-0.717536,0.344455,5,0
sampled,fixed,paper,0.1,0.03,beta_excess_d,0.312229,0.022602,5,0
sampled,fixed,paper,0.1,0.03,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.1,0.03,d_hat,13.807636,0.753400,5,0
sampled,fixed,paper,0.1,0.03,excess_d,10.407636,0.753400,5,0
sampled,fixed,paper,0.1,0.03,kl_total,17.527699,0.861686,5,0
sampled,fixed,paper,0.1,0.03,noisy_label_acc,0.898000,0.006344,5,0
sampled,fixed,paper,0.1,0.03,trained_objective_mc,2.571682,0.344455,5,0
sampled,fixed,paper,0.1,0.03,trained_risk,0.690810,0.016072,5,0
sampled,fixed,paper,0.1,0.03,trained_risk_mc,2.045851,0.356631,5,0
sampled,fixed,paper,0.1,0.1,L_hat_minus_L_comp,-1.167252,0.094848,5,0
sampled,fixed,paper,0.1,0.1,beta_excess_d,0.504265,0.025323,5,0
sampled,fixed,paper,0.1,0.1,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.1,0.1,d_hat,8.442645,0.253232,5,0
sampled,fixed,paper,0.1,0.1,excess_d,5.042645,0.253232,5,0
sampled,fixed,paper,0.1,0.1,kl_total,10.240420,0.407493,5,0
sampled,fixed,paper,0.1,0.1,noisy_label_acc,0.898000,0.006344,5,0
sampled,fixed,paper,0.1,0.1,trained_objective_mc,2.359966,0.094848,5,0
sampled,fixed,paper,0.1,0.1,trained_risk,1.247514,0.087589,5,0
sampled,fixed,paper,0.1,0.1,trained_risk_mc,1.335924,0.085659,5,0
sampled,fixed,paper,0.1,0.3,L_hat_minus_L_comp,-0.489172,0.180023,5,0
sampled,fixed,paper,0.1,0.3,beta_excess_d,0.474617,0.066447,5,0
sampled,fixed,paper,0.1,0.3,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.1,0.3,d_hat,4.982057,0.221491,5,0
sampled,fixed,paper,0.1,0.3,excess_d,1.582057,0.221491,5,0
sampled,fixed,paper,0.1,0.3,kl_total,5.086810,0.237172,5,0
sampled,fixed,paper,0.1,0.3,noisy_label_acc,0.898000,0.006344,5,0
sampled,fixed,paper,0.1,0.3,trained_objective_mc,3.718045,0.180023,5,0
sampled,fixed,paper,0.1,0.3,trained_risk,2.148194,0.135430,5,0
sampled,fixed,paper,0.1,0.3,trained_risk_mc,2.192002,0.135610,5,0
sampled,fixed,paper,0.1,1,L_hat_minus_L_comp,-0.048005,0.358906,5,0
sampled,fixed,paper,0.1,1,beta_excess_d,0.263603,0.182617,5,0
sampled,fixed,paper,0.1,1,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.1,1,d_hat,3.663603,0.182617,5,0
sampled,fixed,paper,0.1,1,excess_d,0.263603,0.182617,5,0
sampled,fixed,paper,0.1,1,kl_total,3.664897,0.182556,5,0
sampled,fixed,paper,0.1,1,noisy_label_acc,0.898000,0.006344,5,0
sampled,fixed,paper,0.1,1,trained_objective_mc,6.539212,0.358906,5,0
sampled,fixed,paper,0.1,1,trained_risk,2.863876,0.182732,5,0
sampled,fixed,paper,0.1,1,trained_risk_mc,2.874315,0.182785,5,0
sampled,fixed,paper,0.1,3,L_hat_minus_L_comp,0.215328,0.783241,5,1
sampled,fixed,paper,0.1,3,beta_excess_d,0.273249,0.588769,5,1
sampled,fixed,paper,0.1,3,clean_class_acc,1.000000,0.000000,5,1
sampled,fixed,paper,0.1,3,d_hat,3.491083,0.196257,5,1
sampled,fixed,paper,0.1,3,excess_d,0.091083,0.196257,5,1
sampled,fixed,paper,0.1,3,kl_total,3.491184,0.196246,5,1
sampled,fixed,paper,0.1,3,noisy_label_acc,0.898000,0.006344,5,1
sampled,fixed,paper,0.1,3,trained_objective_mc,13.602545,0.783241,5,1
sampled,fixed,paper,0.1,3,trained_risk,3.124555,0.196578,5,1
sampled,fixed,paper,0.1,3,trained_risk_mc,3.128993,0.196524,5,1
sampled,fixed,paper,0.1,10,L_hat_minus_L_comp,0.735233,2.215226,5,2
sampled,fixed,paper,0.1,10,beta_excess_d,0.700546,2.014359,5,2
sampled,fixed,paper,0.1,10,clean_class_acc,1.000000,0.000000,5,2
sampled,fixed,paper,0.1,10,d_hat,3.470055,0.201436,5,2
sampled,fixed,paper,0.1,10,excess_d,0.070055,0.201436,5,2
sampled,fixed,paper,0.1,10,kl_total,3.470083,0.201436,5,2
sampled,fixed,paper,0.1,10,noisy_label_acc,0.898000,0.006344,5,2
sampled,fixed,paper,0.1,10,trained_objective_mc,37.922450,2.215226,5,2
sampled,fixed,paper,0.1,10,trained_risk,3.218575,0.202225,5,2
sampled,fixed,paper,0.1,10,trained_risk_mc,3.221620,0.202017,5,2
sampled,fixed,paper,0.2,0.001,L_hat_minus_L_comp,-4.602773,0.031703,5,0
sampled,fixed,paper,0.2,0.001,beta_excess_d,0.007830,0.000703,5,0
sampled,fixed,paper,0.2,0.001,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.2,0.001,d_hat,14.229465,0.703487,5,0
sampled,fixed,paper,0.2,0.001,excess_d,7.829465,0.703487,5,0
sampled,fixed,paper,0.2,0.001,kl_total,42.867872,1.262916,5,0
sampled,fixed,paper,0.2,0.001,noisy_label_acc,0.800000,0.009220,5,0
sampled,fixed,paper,0.2,0.001,trained_objective_mc,1.001283,0.031702,5,0
sampled,fixed,paper,0.2,0.001,trained_risk,0.950303,0.032114,5,0
sampled,fixed,paper,0.2,0.001,trained_risk_mc,0.958415,0.030973,5,0
sampled,fixed,paper,0.2,0.003,L_hat_minus_L_comp,-4.519758,0.046998,5,0
sampled,fixed,paper,0.2,0.003,beta_excess_d,0.023226,0.001083,5,0
sampled,fixed,paper,0.2,0.003,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.2,0.003,d_hat,14.142176,0.360826,5,0
sampled,fixed,paper,0.2,0.003,excess_d,7.742176,0.360826,5,0
sampled,fixed,paper,0.2,0.003,kl_total,36.362641,1.994659,5,0
sampled,fixed,paper,0.2,0.003,noisy_label_acc,0.800000,0.009220,5,0
sampled,fixed,paper,0.2,0.003,trained_objective_mc,1.097097,0.046998,5,0
sampled,fixed,paper,0.2,0.003,trained_risk,0.959855,0.042746,5,0
sampled,fixed,paper,0.2,0.003,trained_risk_mc,0.988010,0.051244,5,0
sampled,fixed,paper,0.2,0.01,L_hat_minus_L_comp,-4.326774,0.062282,5,0
sampled,fixed,paper,0.2,0.01,beta_excess_d,0.073183,0.000838,5,0
sampled,fixed,paper,0.2,0.01,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.2,0.01,d_hat,13.718287,0.083825,5,0
sampled,fixed,paper,0.2,0.01,excess_d,7.318287,0.083825,5,0
sampled,fixed,paper,0.2,0.01,kl_total,30.730060,0.672716,5,0
sampled,fixed,paper,0.2,0.01,noisy_label_acc,0.800000,0.009220,5,0
sampled,fixed,paper,0.2,0.01,trained_objective_mc,1.334881,0.062282,5,0
sampled,fixed,paper,0.2,0.01,trained_risk,0.967633,0.052575,5,0
sampled,fixed,paper,0.2,0.01,trained_risk_mc,1.027580,0.067276,5,0
sampled,fixed,paper,0.2,0.03,L_hat_minus_L_comp,-1.859106,0.512078,5,0
sampled,fixed,paper,0.2,0.03,beta_excess_d,0.258473,0.021600,5,0
sampled,fixed,paper,0.2,0.03,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.2,0.03,d_hat,15.015763,0.719999,5,0
sampled,fixed,paper,0.2,0.03,excess_d,8.615763,0.719999,5,0
sampled,fixed,paper,0.2,0.03,kl_total,17.711212,0.798820,5,0
sampled,fixed,paper,0.2,0.03,noisy_label_acc,0.800000,0.009220,5,0
sampled,fixed,paper,0.2,0.03,trained_objective_mc,3.930550,0.512078,5,0
sampled,fixed,paper,0.2,0.03,trained_risk,1.149384,0.028718,5,0
sampled,fixed,paper,0.2,0.03,trained_risk_mc,3.399213,0.524143,5,0
sampled,fixed,paper,0.2,0.1,L_hat_minus_L_comp,-0.871949,0.412042,5,0
sampled,fixed,paper,0.2,0.1,beta_excess_d,0.825673,0.053837,5,0
sampled,fixed,paper,0.2,0.1,clean_class_acc,0.960400,0.054226,5,0
sampled,fixed,paper,0.2,0.1,d_hat,14.656733,0.538374,5,0
sampled,fixed,paper,0.2,0.1,excess_d,8.256733,0.538374,5,0
sampled,fixed,paper,0.2,0.1,kl_total,16.897132,0.539257,5,0
sampled,fixed,paper,0.2,0.1,noisy_label_acc,0.769000,0.038698,5,0
sampled,fixed,paper,0.2,0.1,trained_objective_mc,5.365706,0.412043,5,0
sampled,fixed,paper,0.2,0.1,trained_risk,1.160676,0.029884,5,0
sampled,fixed,paper,0.2,0.1,trained_risk_mc,3.675993,0.435318,5,0
sampled,fixed,paper,0.2,0.3,L_hat_minus_L_comp,-1.688285,0.161207,5,0
sampled,fixed,paper,0.2,0.3,beta_excess_d,0.852625,0.046215,5,0
sampled,fixed,paper,0.2,0.3,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.2,0.3,d_hat,9.242082,0.154049,5,0
sampled,fixed,paper,0.2,0.3,excess_d,2.842082,0.154049,5,0
sampled,fixed,paper,0.2,0.3,kl_total,10.053252,0.178869,5,0
sampled,fixed,paper,0.2,0.3,noisy_label_acc,0.800000,0.009220,5,0
sampled,fixed,paper,0.2,0.3,trained_objective_mc,5.829370,0.161207,5,0
sampled,fixed,paper,0.2,0.3,trained_risk,2.611548,0.125153,5,0
sampled,fixed,paper,0.2,0.3,trained_risk_mc,2.813395,0.123767,5,0
sampled,fixed,paper,0.2,1,L_hat_minus_L_comp,-0.643973,0.394455,5,0
sampled,fixed,paper,0.2,1,beta_excess_d,0.640309,0.194940,5,0
sampled,fixed,paper,0.2,1,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.2,1,d_hat,7.040309,0.194940,5,0
sampled,fixed,paper,0.2,1,excess_d,0.640309,0.194940,5,0
sampled,fixed,paper,0.2,1,kl_total,7.069557,0.194152,5,0
sampled,fixed,paper,0.2,1,noisy_label_acc,0.800000,0.009220,5,0
sampled,fixed,paper,0.2,1,trained_objective_mc,11.353682,0.394455,5,0
sampled,fixed,paper,0.2,1,trained_risk,4.198039,0.208645,5,0
sampled,fixed,paper,0.2,1,trained_risk_mc,4.284125,0.208713,5,0
sampled,fixed,paper,0.2,3,L_hat_minus_L_comp,-0.190229,0.947595,5,1
sampled,fixed,paper,0.2,3,beta_excess_d,0.311807,0.707638,5,1
sampled,fixed,paper,0.2,3,clean_class_acc,1.000000,0.000000,5,1
sampled,fixed,paper,0.2,3,d_hat,6.503936,0.235879,5,1
sampled,fixed,paper,0.2,3,excess_d,0.103936,0.235879,5,1
sampled,fixed,paper,0.2,3,kl_total,6.504653,0.235751,5,1
sampled,fixed,paper,0.2,3,noisy_label_acc,0.800000,0.009220,5,1
sampled,fixed,paper,0.2,3,trained_objective_mc,24.607427,0.947595,5,1
sampled,fixed,paper,0.2,3,trained_risk,5.060752,0.242491,5,1
sampled,fixed,paper,0.2,3,trained_risk_mc,5.093469,0.243228,5,1
sampled,fixed,paper,0.2,10,L_hat_minus_L_comp,0.037031,2.778713,5,1
sampled,fixed,paper,0.2,10,beta_excess_d,0.200503,2.522655,5,1
sampled,fixed,paper,0.2,10,clean_class_acc,1.000000,0.000000,5,1
sampled,fixed,paper,0.2,10,d_hat,6.420050,0.252266,5,1
sampled,fixed,paper,0.2,10,excess_d,0.020050,0.252266,5,1
sampled,fixed,paper,0.2,10,kl_total,6.420117,0.252257,5,1
sampled,fixed,paper,0.2,10,noisy_label_acc,0.800000,0.009220,5,1
sampled,fixed,paper,0.2,10,trained_objective_mc,69.634686,2.778713,5,1
sampled,fixed,paper,0.2,10,trained_risk,5.415446,0.257827,5,1
sampled,fixed,paper,0.2,10,trained_risk_mc,5.433520,0.258164,5,1
sampled,fixed,paper,0.4,0.001,L_hat_minus_L_comp,-6.595545,0.033066,5,0
sampled,fixed,paper,0.4,0.001,beta_excess_d,0.004450,0.000799,5,0
sampled,fixed,paper,0.4,0.001,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.4,0.001,d_hat,15.649712,0.798607,5,0
sampled,fixed,paper,0.4,0.001,excess_d,4.449712,0.798607,5,0
sampled,fixed,paper,0.4,0.001,kl_total,44.507458,0.942954,5,0
sampled,fixed,paper,0.4,0.001,noisy_label_acc,0.604400,0.012132,5,0
sampled,fixed,paper,0.4,0.001,trained_objective_mc,1.606914,0.033066,5,0
sampled,fixed,paper,0.4,0.001,trained_risk,1.549284,0.032362,5,0
sampled,fixed,paper,0.4,0.001,trained_risk_mc,1.562406,0.032726,5,0
sampled,fixed,paper,0.4,0.003,L_hat_minus_L_comp,-6.502152,0.039087,5,0
sampled,fixed,paper,0.4,0.003,beta_excess_d,0.012439,0.001088,5,0
sampled,fixed,paper,0.4,0.003,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.4,0.003,d_hat,15.346268,0.362474,5,0
sampled,fixed,paper,0.4,0.003,excess_d,4.146268,0.362474,5,0
sampled,fixed,paper,0.4,0.003,kl_total,38.166898,2.446739,5,0
sampled,fixed,paper,0.4,0.003,noisy_label_acc,0.604400,0.012132,5,0
sampled,fixed,paper,0.4,0.003,trained_objective_mc,1.722708,0.039087,5,0
sampled,fixed,paper,0.4,0.003,trained_risk,1.561177,0.033528,5,0
sampled,fixed,paper,0.4,0.003,trained_risk_mc,1.608207,0.041708,5,0
sampled,fixed,paper,0.4,0.01,L_hat_minus_L_comp,-6.245799,0.035163,5,0
sampled,fixed,paper,0.4,0.01,beta_excess_d,0.039973,0.003483,5,0
sampled,fixed,paper,0.4,0.01,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.4,0.01,d_hat,15.197311,0.348283,5,0
sampled,fixed,paper,0.4,0.01,excess_d,3.997311,0.348283,5,0
sampled,fixed,paper,0.4,0.01,kl_total,31.321196,0.961089,5,0
sampled,fixed,paper,0.4,0.01,noisy_label_acc,0.604400,0.012132,5,0
sampled,fixed,paper,0.4,0.01,trained_objective_mc,2.057460,0.035163,5,0
sampled,fixed,paper,0.4,0.01,trained_risk,1.588461,0.034883,5,0
sampled,fixed,paper,0.4,0.01,trained_risk_mc,1.744248,0.033939,5,0
sampled,fixed,paper,0.4,0.03,L_hat_minus_L_comp,-2.826345,0.626112,5,0
sampled,fixed,paper,0.4,0.03,beta_excess_d,0.154058,0.020501,5,0
sampled,fixed,paper,0.4,0.03,clean_class_acc,0.939600,0.055176,5,0
sampled,fixed,paper,0.4,0.03,d_hat,16.335268,0.683357,5,0
sampled,fixed,paper,0.4,0.03,excess_d,5.135268,0.683357,5,0
sampled,fixed,paper,0.4,0.03,kl_total,18.066546,0.639453,5,0
sampled,fixed,paper,0.4,0.03,noisy_label_acc,0.571200,0.026699,5,0
sampled,fixed,paper,0.4,0.03,trained_objective_mc,5.700914,0.626111,5,0
sampled,fixed,paper,0.4,0.03,trained_risk,1.786475,0.053998,5,0
sampled,fixed,paper,0.4,0.03,trained_risk_mc,5.158918,0.632771,5,0
sampled,fixed,paper,0.4,0.1,L_hat_minus_L_comp,-2.124373,0.512294,5,0
sampled,fixed,paper,0.4,0.1,beta_excess_d,0.481271,0.055998,5,0
sampled,fixed,paper,0.4,0.1,clean_class_acc,0.960400,0.054226,5,0
sampled,fixed,paper,0.4,0.1,d_hat,16.012707,0.559978,5,0
sampled,fixed,paper,0.4,0.1,excess_d,4.812707,0.559978,5,0
sampled,fixed,paper,0.4,0.1,kl_total,17.414795,0.408778,5,0
sampled,fixed,paper,0.4,0.1,noisy_label_acc,0.583700,0.034510,5,0
sampled,fixed,paper,0.4,0.1,trained_objective_mc,7.186887,0.512294,5,0
sampled,fixed,paper,0.4,0.1,trained_risk,1.793362,0.057016,5,0
sampled,fixed,paper,0.4,0.1,trained_risk_mc,5.445407,0.517150,5,0
sampled,fixed,paper,0.4,0.3,L_hat_minus_L_comp,-0.898977,0.309375,5,0
sampled,fixed,paper,0.4,0.3,beta_excess_d,1.300549,0.080664,5,0
sampled,fixed,paper,0.4,0.3,clean_class_acc,0.940200,0.089191,5,0
sampled,fixed,paper,0.4,0.3,d_hat,15.535162,0.268882,5,0
sampled,fixed,paper,0.4,0.3,excess_d,4.335162,0.268882,5,0
sampled,fixed,paper,0.4,0.3,kl_total,16.689771,0.247403,5,0
sampled,fixed,paper,0.4,0.3,noisy_label_acc,0.572300,0.053195,5,0
sampled,fixed,paper,0.4,0.3,trained_objective_mc,10.652282,0.309375,5,0
sampled,fixed,paper,0.4,0.3,trained_risk,1.813926,0.065509,5,0
sampled,fixed,paper,0.4,0.3,trained_risk_mc,5.645351,0.331796,5,0
sampled,fixed,paper,0.4,1,L_hat_minus_L_comp,-1.687405,0.298940,5,0
sampled,fixed,paper,0.4,1,beta_excess_d,0.760207,0.169102,5,0
sampled,fixed,paper,0.4,1,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.4,1,d_hat,11.960207,0.169102,5,0
sampled,fixed,paper,0.4,1,excess_d,0.760207,0.169102,5,0
sampled,fixed,paper,0.4,1,kl_total,12.320058,0.180795,5,0
sampled,fixed,paper,0.4,1,noisy_label_acc,0.604400,0.012132,5,0
sampled,fixed,paper,0.4,1,trained_objective_mc,17.703854,0.298940,5,0
sampled,fixed,paper,0.4,1,trained_risk,4.774276,0.119839,5,0
sampled,fixed,paper,0.4,1,trained_risk_mc,5.383796,0.127608,5,0
sampled,fixed,paper,0.4,3,L_hat_minus_L_comp,-0.879721,0.792229,5,0
sampled,fixed,paper,0.4,3,beta_excess_d,0.385807,0.637014,5,0
sampled,fixed,paper,0.4,3,clean_class_acc,1.000000,0.000000,5,0
sampled,fixed,paper,0.4,3,d_hat,11.328602,0.212338,5,0
sampled,fixed,paper,0.4,3,excess_d,0.128602,0.212338,5,0
sampled,fixed,paper,0.4,3,kl_total,11.358834,0.214785,5,0
sampled,fixed,paper,0.4,3,noisy_label_acc,0.604400,0.012132,5,0
sampled,fixed,paper,0.4,3,trained_objective_mc,40.911539,0.792229,5,0
sampled,fixed,paper,0.4,3,trained_risk,6.411307,0.162259,5,0
sampled,fixed,paper,0.4,3,trained_risk_mc,6.835036,0.166123,5,0
sampled,fixed,paper,0.4,10,L_hat_minus_L_comp,-0.959526,2.486242,5,1
sampled,fixed,paper,0.4,10,beta_excess_d,-0.439220,2.319168,5,1
sampled,fixed,paper,0.4,10,clean_class_acc,1.000000,0.000000,5,1
sampled,fixed,paper,0.4,10,d_hat,11.156078,0.231917,5,1
sampled,fixed,paper,0.4,10,excess_d,-0.043922,0.231917,5,1
sampled,fixed,paper,0.4,10,kl_total,11.157765,0.232185,5,1
sampled,fixed,paper,0.4,10,noisy_label_acc,0.604400,0.012132,5,1
sampled,fixed,paper,0.4,10,trained_objective_mc,119.231733,2.486242,5,1
sampled,fixed,paper,0.4,10,trained_risk,7.359745,0.164193,5,1
sampled,fixed,paper,0.4,10,trained_risk_mc,7.654080,0.174230,5,1
